Molecule Name,AI Confidence,Breadth Score,Local Score
molecule_3819,-1.6562799215316772,-6.3,-5.9
molecule_3820,-1.0241303443908691,-5.9,-5.9
molecule_3821,-0.7827311754226685,-6.1,-6.0
molecule_3822,-1.419864535331726,-6.5,-6.8
molecule_3823,-1.6773170232772827,-7.1,-2.5
molecule_3824,-1.4281880855560303,-6.0,-2.1
molecule_3825,-1.2670724391937256,-6.2,-6.7
molecule_3826,-1.9891220331192017,-6.7,2.7
molecule_3827,-3.5907318592071533,-6.2,-4.2
molecule_3828,-0.8467904925346375,-6.6,-4.8
molecule_3829,-1.4834791421890259,-6.7,-5.9
molecule_3830,-1.482701063156128,-6.4,-4.6
molecule_3831,-2.332246780395508,-7.7,-4.4
molecule_3832,-0.36832326650619507,-6.9,-5.1
molecule_3833,-0.9986986517906189,-5.8,-5.8
molecule_3834,-2.3015763759613037,-6.1,-6.6
molecule_3835,-0.7104495167732239,-5.5,-6.3
molecule_3836,-0.7088293433189392,-5.9,-6.7
molecule_3837,-1.9296287298202515,-6.7,-5.7
molecule_3838,-2.320019245147705,-7.1,-4.5
molecule_3839,-3.0067012310028076,-7.3,-2.9
molecule_3840,-1.0561342239379883,-6.8,-4.7
molecule_3841,-2.741206407546997,-7.0,-3.1
molecule_3842,-0.5164004564285278,-5.3,-5.3
molecule_3843,-1.597864031791687,-5.6,-5.9
molecule_3844,-2.6639373302459717,-5.6,-5.9
molecule_3845,-1.626590371131897,-5.9,-4.6
molecule_3846,-1.243821382522583,-6.4,-5.1
molecule_3847,-2.026987314224243,-6.9,-4.1
molecule_3848,-1.4262984991073608,-5.7,-4.1
molecule_3849,-3.2082369327545166,-6.7,-0.8
molecule_3850,-1.775204062461853,-6.1,-6.7
molecule_3851,-2.0554466247558594,-5.9,-7.3
molecule_3852,-0.671065628528595,-6.8,-6.8
molecule_3853,-2.4621098041534424,-6.4,-5.9
molecule_3854,-1.1834254264831543,-7.1,-7.4
molecule_3855,-1.1615403890609741,-7.1,-7.1
molecule_3856,-1.299035668373108,-7.1,-5.3
molecule_3857,-1.8092331886291504,-5.5,-7.3
molecule_3858,-0.9021223783493042,-7.1,-7.1
molecule_3859,-1.1844383478164673,-5.4,-7.3
molecule_3860,-1.3911155462265015,-5.6,-4.9
molecule_3861,-1.7550016641616821,-6.0,-6.4
molecule_3862,-1.3101059198379517,-6.5,-6.5
molecule_3863,-1.5769842863082886,-6.8,-4.4
molecule_3864,-0.7483126521110535,-5.6,-3.7
molecule_3865,-1.3459705114364624,-5.8,-5.7
molecule_3866,-1.7489476203918457,-5.9,-3.4
molecule_3867,-0.742921769618988,-5.9,-5.6
molecule_3870,-0.7668612599372864,-6.5,-6.2
molecule_3871,-1.270551323890686,-5.8,-4.8
molecule_3872,-1.7673248052597046,-5.5,-4.4
molecule_3873,-1.0622819662094116,-5.7,-4.6
molecule_3874,-0.1880449652671814,-7.4,-7.4
molecule_3875,-3.217684507369995,-6.8,-3.5
molecule_3876,-1.1806669235229492,-6.1,-6.3
molecule_3877,-0.7590614557266235,-5.2,-5.2
molecule_3878,-0.7515178322792053,-5.9,-4.6
molecule_3879,-1.5539624691009521,-6.5,-4.7
molecule_3880,-2.1866843700408936,-7.7,-5.4
molecule_3881,-3.3116493225097656,-6.3,-1.1
molecule_3882,-0.7194586396217346,-6.8,-4.5
molecule_3883,-3.240119695663452,-6.3,-2.0
molecule_3884,-1.967697024345398,-7.1,-4.1
molecule_3885,-3.222660779953003,-7.2,-5.3
molecule_3886,-1.6116070747375488,-6.0,-5.4
molecule_3890,-1.1859817504882812,-7.1,-4.8
molecule_3891,-2.362016201019287,-6.4,-1.4
molecule_3892,-1.942915916442871,-7.1,-6.2
molecule_3894,-2.407555103302002,-6.7,1.1
molecule_3895,-1.781694769859314,-7.7,5.4
molecule_3896,-3.656196355819702,-7.1,2.0
molecule_3897,-3.081616163253784,-6.6,4.2
molecule_3898,-3.426283836364746,-5.4,-1.8
molecule_3899,-2.3786561489105225,-7.5,-0.0
molecule_3900,-3.2034969329833984,-6.8,3.1
molecule_3901,-3.44223690032959,-7.8,6.8
molecule_3902,-2.609128713607788,-8.3,8.5
molecule_3903,-2.653229236602783,-7.1,0.4
molecule_3904,-2.8584892749786377,-6.6,5.9
molecule_3905,-3.2803070545196533,-6.1,9.9
molecule_3906,-3.2522196769714355,-7.1,8.1
molecule_3907,-2.772852897644043,-7.3,5.2
molecule_3908,-1.8077160120010376,-6.6,6.4
molecule_3909,-2.63163423538208,-6.6,1.7
molecule_3910,-1.9540148973464966,-6.5,10.1
molecule_3911,-2.2638020515441895,-6.4,3.9
molecule_3912,-1.9393242597579956,-6.5,-4.2
molecule_3913,-2.7071125507354736,-7.5,8.6
molecule_3914,-2.727166175842285,-7.7,-0.5
molecule_3915,-1.7229477167129517,-6.2,-4.7
molecule_3916,-3.4050586223602295,-7.6,-5.1
molecule_3917,-3.4897520542144775,-8.1,3.8
molecule_3918,-3.174039602279663,-8.1,2.3
molecule_3919,-3.474785327911377,-8.6,1.7
molecule_3920,-3.11346697807312,-7.2,-3.6
molecule_3921,-3.1932971477508545,-7.0,-1.2
molecule_3922,-1.8999794721603394,-6.6,-2.3
molecule_3923,-2.959627628326416,-7.8,13.1
molecule_3924,-1.6297179460525513,-8.0,4.0
molecule_3925,-3.786661386489868,-7.5,-4.4
molecule_3926,-3.3348844051361084,-7.3,19.1
molecule_3927,-2.4302518367767334,-6.5,-3.9
molecule_3928,-2.3045847415924072,-7.1,2.4
molecule_3929,-2.2042534351348877,-7.8,3.5
molecule_3930,-2.776777505874634,-6.1,1.0
molecule_3931,-3.5927786827087402,-7.4,20.3
molecule_3932,-3.036747932434082,-7.8,12.5
molecule_3933,-1.0902725458145142,-5.7,-5.5
molecule_3934,-2.7057607173919678,-4.5,-4.7
molecule_3935,-2.139949083328247,-6.0,-3.6
molecule_3936,-2.2789976596832275,-6.2,3.7
molecule_3937,-3.299912214279175,-7.0,3.0
molecule_3938,-2.994612455368042,-7.1,4.1
molecule_3939,-2.9417340755462646,-7.1,5.7
molecule_3940,-2.0891690254211426,-7.3,7.6
molecule_3941,-1.719590663909912,-6.4,-4.4
molecule_3942,-4.005042552947998,-6.6,0.1
molecule_3943,-3.3362019062042236,-7.3,10.5
molecule_3944,-3.012770414352417,-8.3,5.8
molecule_3945,-3.537346601486206,-8.0,7.7
molecule_3946,-3.694737672805786,-7.6,3.8
molecule_3947,-2.692755937576294,-6.4,-5.7
molecule_3948,-3.7998499870300293,-7.2,-3.8
molecule_3949,-2.6015758514404297,-5.7,-3.9
molecule_3950,-2.782597780227661,-7.2,5.7
molecule_3951,-3.3883116245269775,-7.6,1.7
molecule_3952,-2.149930953979492,-7.6,0.2
molecule_3953,-2.6320626735687256,-6.4,-2.5
molecule_3954,-2.8575122356414795,-7.7,0.1
molecule_3955,-1.9043024778366089,-7.7,0.6
molecule_3956,-1.3382573127746582,-6.6,-2.4
molecule_3957,-3.7802770137786865,-6.6,1.2
molecule_3958,-3.561401128768921,-6.8,1.4
molecule_3959,-3.087763786315918,-6.1,-1.4
molecule_3960,-3.4362478256225586,-7.0,4.9
molecule_3961,-1.706459403038025,-7.1,2.7
molecule_3962,-1.4987605810165405,-7.0,2.7
molecule_3963,-2.305817127227783,-8.2,5.7
molecule_3964,-1.9048327207565308,-5.0,-6.3
molecule_3965,-2.729120969772339,-7.9,0.9
molecule_3966,-3.504286527633667,-7.2,0.3
molecule_3967,-3.192373752593994,-6.8,3.5
molecule_3968,-3.2598087787628174,-6.6,5.6
molecule_3969,-3.4890248775482178,-6.1,3.5
molecule_3970,-3.148852586746216,-6.6,7.9
molecule_3971,-2.972806453704834,-8.0,3.6
molecule_3972,-3.0088956356048584,-7.0,4.6
molecule_3973,-2.376013994216919,-7.1,-1.7
molecule_3974,-2.864858388900757,-7.2,0.4
molecule_3975,-3.120905637741089,-6.6,-3.0
molecule_3976,-3.589668035507202,-7.6,-1.5
molecule_3977,-2.8929967880249023,-7.1,-3.0
molecule_3978,-3.269596576690674,-7.4,-1.8
molecule_3979,-3.644649028778076,-7.1,-0.2
molecule_3980,-3.0345418453216553,-7.5,-0.7
molecule_3981,-3.5848734378814697,-7.3,-1.6
molecule_3982,-2.4572813510894775,-7.5,-0.4
molecule_3983,-3.010648012161255,-8.1,4.2
molecule_3984,-2.7630410194396973,-6.6,-0.4
molecule_3985,-3.359240770339966,-7.3,-2.9
molecule_3986,-2.866537094116211,-7.0,1.3
molecule_3987,-3.3340792655944824,-6.3,3.2
molecule_3988,-2.3510541915893555,-7.4,0.3
molecule_3989,-3.1989753246307373,-7.0,-2.1
molecule_3990,-1.014051079750061,-5.7,-5.3
molecule_3991,-3.6579740047454834,-7.9,20.2
molecule_3992,-3.0790982246398926,-8.4,3.3
molecule_3993,-2.6720340251922607,-7.4,2.1
molecule_3994,-2.4961025714874268,-8.3,-3.8
molecule_3995,-3.612189769744873,-7.8,7.7
molecule_3996,-4.150969982147217,-7.8,4.9
molecule_3997,-3.949022054672241,-8.3,5.7
molecule_3998,-3.2468552589416504,-7.8,4.1
molecule_3999,-3.100821018218994,-7.0,-2.1
molecule_4000,-2.902392864227295,-7.1,-0.4
molecule_4001,-3.2463858127593994,-7.3,0.3
molecule_4002,-3.8809773921966553,-7.5,6.5
molecule_4003,-2.679457664489746,-7.0,3.9
molecule_4004,-1.9556447267532349,-6.1,-0.2
molecule_4005,-3.859637498855591,-8.0,-0.0
molecule_4006,-3.306995153427124,-6.8,-1.9
molecule_4007,-3.3104937076568604,-7.2,8.6
molecule_4008,-1.8314989805221558,-7.7,-0.5
molecule_4009,-3.649038553237915,-6.8,-2.1
molecule_4010,-3.3065104484558105,-6.7,-2.6
molecule_4011,-3.4301812648773193,-7.8,-4.7
molecule_4012,-4.143922805786133,-7.3,21.9
molecule_4013,-3.257063865661621,-7.0,0.3
molecule_4014,-2.7728776931762695,-6.8,2.3
molecule_4015,-3.740854024887085,-7.3,3.8
molecule_4016,-3.168201208114624,-6.0,-5.0
molecule_4017,-3.6657040119171143,-6.9,17.0
molecule_4018,-1.8083213567733765,-6.8,1.4
molecule_4019,-1.9964015483856201,-7.8,-5.5
molecule_4020,-3.3193585872650146,-6.5,-3.7
molecule_4021,-3.5469303131103516,-6.9,2.8
molecule_4022,-3.2222495079040527,-7.0,2.6
molecule_4023,-3.6238532066345215,-7.1,-4.2
molecule_4024,-1.8605453968048096,-7.2,-1.8
molecule_4025,-1.607224702835083,-7.9,2.3
molecule_4026,-4.118900299072266,-6.8,-0.9
molecule_4027,-3.9283270835876465,-8.1,31.9
molecule_4028,-2.4915971755981445,-9.1,14.2
molecule_4029,-2.7212369441986084,-7.4,-2.1
molecule_4030,-3.6884944438934326,-8.5,3.3
molecule_4031,-3.3385298252105713,-8.9,21.5
molecule_4032,-3.1126749515533447,-8.0,-1.7
molecule_4033,-3.5967681407928467,-8.2,3.2
molecule_4034,-3.067112922668457,-8.0,5.4
molecule_4035,-3.5744235515594482,-5.6,9.0
molecule_4036,-2.489710807800293,-5.8,-6.3
molecule_4037,-2.428542137145996,-7.1,-3.2
molecule_4038,-4.155822277069092,-8.3,4.1
molecule_4039,-1.3516391515731812,-8.0,1.7
molecule_4040,-3.7653286457061768,-7.9,4.6
molecule_4041,-1.780971884727478,-8.1,0.3
molecule_4042,-2.8264153003692627,-8.5,2.8
molecule_4043,-3.647184133529663,-7.6,15.8
molecule_4045,-3.0307834148406982,-7.4,8.3
molecule_4046,-2.3823392391204834,-7.4,0.2
molecule_4047,-2.5459420680999756,-7.3,-2.2
molecule_4048,-2.106868267059326,-7.2,-0.4
molecule_4049,-2.4664993286132812,-7.8,0.3
molecule_4050,-2.6216633319854736,-7.3,-1.1
molecule_4051,-3.0293819904327393,-6.9,-0.2
molecule_4052,-2.4608423709869385,-6.8,-5.3
molecule_4053,-3.49674654006958,-7.2,-5.7
molecule_4054,-1.9825950860977173,-8.0,-2.5
molecule_4055,-3.551029920578003,-7.1,-1.1
molecule_4056,-2.022243022918701,-6.7,-2.2
molecule_4057,-3.112291097640991,-7.2,-0.2
molecule_4058,-3.351794481277466,-7.4,0.9
molecule_4059,-2.3422443866729736,-8.2,-1.0
molecule_4060,-2.9720194339752197,-6.9,-3.1
molecule_4061,-1.9363903999328613,-6.5,-0.1
molecule_4062,-2.622493028640747,-6.5,4.4
molecule_4063,-3.115471124649048,-7.0,-4.1
molecule_4064,-2.9222164154052734,-7.0,1.7
molecule_4065,-3.3536932468414307,-6.4,-3.6
molecule_4066,-3.323660135269165,-7.1,-1.6
molecule_4067,-2.806490659713745,-5.8,-5.1
molecule_4068,-2.285799026489258,-5.7,-3.5
molecule_4069,-2.4564249515533447,-6.0,-7.2
molecule_4070,-2.082209825515747,-6.0,-2.5
molecule_4071,-3.080448865890503,-6.2,-5.8
molecule_4072,-2.512160301208496,-5.7,-7.4
molecule_4073,-2.7533533573150635,-7.5,-0.7
molecule_4074,-2.810778856277466,-5.7,-6.5
molecule_4075,-3.8599493503570557,-7.6,1.4
molecule_4076,-3.2236902713775635,-6.1,-3.0
molecule_4077,-3.218322992324829,-6.8,-2.7
molecule_4078,-3.1585090160369873,-6.8,-0.7
molecule_4079,-2.843623638153076,-6.4,-1.5
molecule_4080,-3.0619235038757324,-6.5,-2.8
molecule_4081,-2.918236017227173,-6.7,-3.2
molecule_4082,-3.1053683757781982,-7.4,-4.6
molecule_4083,-3.7207584381103516,-7.1,2.3
molecule_4084,-3.5898141860961914,-7.6,0.6
molecule_4085,-3.1803038120269775,-7.0,-3.4
molecule_4086,-2.338759183883667,-6.7,-3.7
molecule_4087,-2.0630300045013428,-7.1,-5.9
molecule_4088,-1.7334575653076172,-6.2,-4.6
molecule_4089,-3.1169605255126953,-7.5,1.1
molecule_4090,-3.6775436401367188,-7.7,4.8
molecule_4091,-4.013080596923828,-8.4,10.1
molecule_4092,-2.2818753719329834,-6.7,-1.5
molecule_4093,-1.3635587692260742,-7.5,2.1
molecule_4094,-1.7156327962875366,-7.2,1.2
molecule_4095,-2.905468225479126,-8.4,3.2
molecule_4096,-3.9145851135253906,-8.3,2.9
molecule_4097,-1.7362430095672607,-6.7,-5.2
molecule_4098,-2.797250509262085,-6.3,-3.7
molecule_4099,-2.935528039932251,-5.9,-2.9
molecule_4100,-2.7989766597747803,-6.6,-3.1
molecule_4101,-2.003011703491211,-6.4,-2.4
molecule_4102,-2.0962579250335693,-6.4,-4.1
molecule_4103,-2.565639019012451,-6.7,-3.7
molecule_4104,-1.1362712383270264,-7.2,-4.6
molecule_4105,-2.9064855575561523,-6.7,-3.0
molecule_4106,-1.8775626420974731,-6.5,-5.9
molecule_4107,-4.108640670776367,-7.2,-4.3
molecule_4108,-2.8133440017700195,-7.7,-4.4
molecule_4109,-3.9629158973693848,-7.9,11.2
molecule_4110,-1.9314982891082764,-7.3,-1.7
molecule_4111,-3.595994710922241,-7.2,1.7
molecule_4112,-1.5222705602645874,-6.5,-2.3
molecule_4113,-1.600479245185852,-6.4,-3.3
molecule_4114,-3.264557123184204,-7.0,-2.5
molecule_4115,-2.202949285507202,-7.4,-3.8
molecule_4116,-2.913210868835449,-6.7,-4.8
molecule_4117,-2.4104042053222656,-7.4,-4.5
molecule_4118,-1.3708418607711792,-6.0,-5.9
molecule_4119,-2.0511393547058105,-8.0,12.6
molecule_4120,-3.5533740520477295,-6.8,6.6
molecule_4121,-2.112870454788208,-7.8,-4.9
molecule_4122,-3.8863484859466553,-7.4,1.2
molecule_4123,-3.21921706199646,-7.1,7.8
molecule_4124,-3.6280033588409424,-7.6,3.6
molecule_4125,-2.4977614879608154,-7.4,-1.1
molecule_4126,-3.3193156719207764,-8.2,8.2
molecule_4127,-2.992753744125366,-7.6,0.2
molecule_4128,-3.8895509243011475,-8.1,13.5
molecule_4129,-2.9487826824188232,-5.9,-0.0
molecule_4130,-2.6545462608337402,-6.4,10.6
molecule_4131,-4.037371635437012,-7.6,2.8
molecule_4132,-2.179032564163208,-6.5,3.3
molecule_4133,-2.886765480041504,-7.1,5.5
molecule_4134,-3.307002305984497,-7.1,16.9
molecule_4135,-3.730666399002075,-7.8,8.5
molecule_4136,-3.088344097137451,-7.9,5.4
molecule_4137,-3.706089973449707,-8.8,19.3
molecule_4138,-4.2309889793396,-7.9,10.6
molecule_4139,-3.652040481567383,-7.2,-1.9
molecule_4140,-3.073155164718628,-8.1,8.3
molecule_4141,-3.9034066200256348,-7.6,-1.1
molecule_4142,-2.5095303058624268,-7.4,-3.3
molecule_4143,-3.0887279510498047,-6.8,12.7
molecule_4144,-3.568721294403076,-7.9,5.5
molecule_4145,-3.3022820949554443,-7.6,4.9
molecule_4146,-4.1603288650512695,-8.1,10.8
molecule_4147,-3.593137741088867,-7.0,10.2
molecule_4148,-3.8250536918640137,-7.8,10.6
molecule_4149,-3.8087947368621826,-7.9,-4.5
molecule_4150,-3.4960012435913086,-7.1,7.8
molecule_4151,-3.9236490726470947,-7.9,4.0
molecule_4152,-2.4019198417663574,-7.6,14.8
molecule_4153,-2.1384503841400146,-7.3,1.3
molecule_4154,-2.391930103302002,-5.6,0.7
molecule_4155,-3.559400796890259,-6.2,-1.2
molecule_4156,-1.3275130987167358,-7.5,4.1
molecule_4157,-2.4006171226501465,-6.8,1.5
molecule_4158,-3.006871461868286,-6.6,-1.5
molecule_4159,-1.5673526525497437,-7.4,2.5
molecule_4160,-1.9676285982131958,-5.3,-3.0
molecule_4161,-2.0407938957214355,-5.8,-5.2
molecule_4163,-2.0388097763061523,-7.8,8.2
molecule_4165,-3.2397611141204834,-6.7,-2.9
molecule_4166,-2.648378372192383,-6.7,-0.8
molecule_4167,-2.107630968093872,-6.8,1.2
molecule_4168,-1.9014254808425903,-6.3,-1.2
molecule_4169,-1.9984009265899658,-6.8,8.2
molecule_4170,-3.4621357917785645,-6.6,9.2
molecule_4171,-3.451124906539917,-7.8,7.6
molecule_4172,-2.842454195022583,-7.6,8.5
molecule_4173,-3.888868808746338,-7.7,5.2
molecule_4174,-3.284465789794922,-7.2,3.6
molecule_4175,-2.3654584884643555,-6.7,8.3
molecule_4176,-2.6717307567596436,-6.5,3.8
molecule_4177,-2.982020378112793,-7.3,10.8
molecule_4178,-2.435657262802124,-7.2,10.2
molecule_4179,-2.6597988605499268,-7.5,8.2
molecule_4180,-2.4336166381835938,-7.5,1.4
molecule_4181,-3.3171327114105225,-6.8,5.8
molecule_4182,-1.0724984407424927,-6.3,6.3
molecule_4183,-2.40242862701416,-7.1,1.1
molecule_4184,-3.266317129135132,-7.9,9.5
molecule_4185,-1.6900306940078735,-7.3,4.4
molecule_4186,-1.8696335554122925,-7.3,-2.0
molecule_4187,-2.6635890007019043,-7.0,6.0
molecule_4188,-2.8497252464294434,-6.6,-1.4
molecule_4189,-1.2649136781692505,-6.9,1.6
molecule_4190,-1.4210591316223145,-8.0,3.8
molecule_4191,-2.1767308712005615,-7.9,-0.3
molecule_4192,-1.8177167177200317,-7.1,1.1
molecule_4193,-1.466726541519165,-7.2,-5.8
molecule_4194,-2.6878929138183594,-8.1,3.8
molecule_4195,-2.424259901046753,-7.8,0.2
molecule_4196,-2.9101619720458984,-8.8,4.8
molecule_4197,-2.3331351280212402,-8.1,-3.7
molecule_4198,-2.3019471168518066,-8.3,3.9
molecule_4199,-3.6013665199279785,-7.2,5.3
molecule_4200,-2.7746102809906006,-7.4,7.0
molecule_4201,-1.7064273357391357,-7.7,3.9
molecule_4202,-3.6517751216888428,-7.4,9.1
molecule_4203,-1.5948549509048462,-7.7,9.2
molecule_4204,-2.6753032207489014,-8.5,-4.6
molecule_4205,-2.16565203666687,-6.9,3.9
molecule_4206,-2.3998420238494873,-5.7,-3.1
molecule_4207,-3.0666708946228027,-6.2,16.6
molecule_4208,-3.0693917274475098,-7.5,23.8
molecule_4209,-3.36518931388855,-7.9,30.7
molecule_4210,-2.9976847171783447,-6.9,18.5
molecule_4211,-3.158219575881958,-6.6,13.3
molecule_4212,-3.4863908290863037,-6.7,9.9
molecule_4213,-1.8203939199447632,-6.6,15.6
molecule_4214,-3.5537831783294678,-7.2,16.6
molecule_4215,-2.0298686027526855,-6.5,3.9
molecule_4216,-1.9071775674819946,-7.1,14.1
molecule_4217,-2.773954153060913,-6.6,11.5
molecule_4218,-4.51228141784668,-8.0,27.6
molecule_4219,-3.649254560470581,-7.9,20.9
molecule_4221,-1.9496864080429077,-8.0,15.0
molecule_4222,-3.6559979915618896,-8.4,27.4
molecule_4223,-3.113983631134033,-7.5,18.0
molecule_4224,-2.9899585247039795,-6.5,-3.5
molecule_4225,-2.8803558349609375,-6.2,-3.1
molecule_4226,-2.283418655395508,-6.4,0.9
molecule_4227,-2.534540891647339,-6.6,3.2
molecule_4228,-1.6897598505020142,-6.3,4.6
molecule_4229,-2.88091778755188,-6.1,11.8
molecule_4230,-3.6802868843078613,-6.7,-2.2
molecule_4231,-3.08418345451355,-8.5,3.5
molecule_4232,-2.875756025314331,-8.0,19.5
molecule_4233,-4.072237968444824,-7.6,9.3
molecule_4234,-3.262742757797241,-8.0,0.1
molecule_4235,-3.0744357109069824,-7.5,-4.3
molecule_4236,-3.100355625152588,-6.7,2.2
molecule_4237,-3.5204803943634033,-7.2,-2.0
molecule_4238,-2.5861942768096924,-8.4,-2.7
molecule_4239,-2.1506547927856445,-6.4,-3.1
molecule_4240,-2.2294490337371826,-6.7,6.2
molecule_4241,-1.762154221534729,-5.8,-4.9
molecule_4242,-2.176048994064331,-7.8,-5.4
molecule_4243,-2.008946180343628,-7.8,-0.9
molecule_4244,-2.3856050968170166,-7.9,-1.8
molecule_4245,-2.4745256900787354,-7.3,0.5
molecule_4246,-3.576563596725464,-8.0,1.7
molecule_4247,-2.2996718883514404,-8.1,-1.6
molecule_4248,-3.508836030960083,-7.3,2.2
molecule_4251,-3.3032026290893555,-6.7,-3.8
molecule_4252,-3.5249898433685303,-7.5,18.4
molecule_4253,-3.2854278087615967,-6.9,-1.8
molecule_4254,-2.3022634983062744,-6.4,-4.8
molecule_4255,-1.1462265253067017,-7.0,-4.4
molecule_4256,-3.8392841815948486,-6.6,9.6
molecule_4257,-2.2778122425079346,-7.9,-4.8
molecule_4258,-3.436131715774536,-7.9,-2.1
molecule_4259,-1.4000061750411987,-6.4,-5.5
molecule_4260,-1.5983816385269165,-6.0,-3.7
molecule_4261,-3.6164462566375732,-8.4,-5.1
molecule_4262,-2.2702207565307617,-7.4,-1.7
molecule_4263,-4.098578453063965,-7.0,-0.5
molecule_4264,-3.244227170944214,-7.8,-2.4
molecule_4265,-2.489614725112915,-8.7,4.1
molecule_4266,-2.0865325927734375,-7.5,-3.7
molecule_4267,-1.6862248182296753,-7.4,-1.9
molecule_4268,-3.0727922916412354,-6.5,1.4
molecule_4269,-1.744973063468933,-7.5,-4.6
molecule_4270,-3.1782033443450928,-7.3,-1.4
molecule_4271,-1.9528430700302124,-7.4,-3.6
molecule_4272,-3.455937385559082,-8.3,3.7
molecule_4273,-3.6607913970947266,-7.5,-5.0
molecule_4274,-1.8046727180480957,-6.0,-5.2
molecule_4275,-2.5646705627441406,-6.5,-5.6
molecule_4276,-1.7530382871627808,-7.3,-5.7
molecule_4277,-2.9984781742095947,-8.4,2.5
molecule_4278,-3.4734818935394287,-7.6,-0.8
molecule_4279,-2.7923524379730225,-6.2,0.3
molecule_4280,-2.838216543197632,-6.5,-2.9
molecule_4281,-0.7618983387947083,-7.2,1.4
molecule_4282,-3.2367465496063232,-6.8,-5.1
molecule_4283,-2.5276901721954346,-7.3,0.8
molecule_4284,-2.406296968460083,-7.4,-3.1
molecule_4285,-3.6989080905914307,-7.9,5.4
molecule_4286,-3.46669602394104,-6.9,-2.8
molecule_4287,-3.541217565536499,-7.8,0.1
molecule_4288,-2.858778953552246,-6.3,-4.9
molecule_4289,-1.7294299602508545,-6.5,2.9
molecule_4290,-3.7800796031951904,-7.0,8.6
molecule_4291,-2.4552178382873535,-6.0,-3.4
molecule_4292,-2.379070997238159,-7.8,1.0
molecule_4293,-1.8081337213516235,-6.4,-2.6
molecule_4294,-3.714773178100586,-6.3,-1.7
molecule_4295,-3.3373935222625732,-7.3,-4.4
molecule_4296,-2.4595112800598145,-8.0,-1.4
molecule_4297,-2.0968191623687744,-7.7,1.3
molecule_4298,-1.9347044229507446,-8.5,4.0
molecule_4299,-2.4562957286834717,-7.0,-1.9
molecule_4300,-2.214393138885498,-9.0,12.8
molecule_4301,-3.3570163249969482,-7.9,6.3
molecule_4302,-3.6096298694610596,-7.8,7.7
molecule_4303,-1.8035852909088135,-7.4,1.9
molecule_4304,-3.09497332572937,-7.0,2.8
molecule_4305,-2.805969476699829,-7.2,-4.0
molecule_4306,-2.8964295387268066,-7.1,3.6
molecule_4307,-2.9419238567352295,-7.7,-2.3
molecule_4308,-1.964504599571228,-7.7,-2.9
molecule_4309,-2.940638780593872,-7.2,-1.4
molecule_4310,-2.436023235321045,-7.7,0.8
molecule_4311,-2.914321184158325,-8.2,-2.4
molecule_4312,-1.6385917663574219,-6.9,-4.2
molecule_4313,-2.530141592025757,-6.8,3.4
molecule_4314,-1.6195305585861206,-6.4,-3.2
molecule_4315,-1.8859302997589111,-6.5,-6.6
molecule_4316,-2.475586175918579,-7.6,-2.4
molecule_4317,-2.1926796436309814,-7.6,0.6
molecule_4318,-3.373335599899292,-7.2,-0.4
molecule_4319,-2.8788411617279053,-7.5,3.1
molecule_4320,-2.1069133281707764,-6.9,-0.2
molecule_4321,-3.584825277328491,-7.8,6.0
molecule_4322,-2.9562318325042725,-8.5,5.4
molecule_4323,-2.6897504329681396,-8.5,-1.2
molecule_4324,-3.106924533843994,-8.1,8.4
molecule_4325,-2.5362331867218018,-8.0,1.0
molecule_4326,-3.5116653442382812,-7.9,2.2
molecule_4327,-2.1108438968658447,-8.8,-1.8
molecule_4328,-2.41294527053833,-8.3,1.0
molecule_4329,-1.67482328414917,-7.9,-2.3
molecule_4330,-2.528021812438965,-7.6,3.6
molecule_4331,-2.5551464557647705,-7.3,-1.9
molecule_4332,-3.327420949935913,-7.7,7.1
molecule_4333,-2.269998073577881,-7.8,4.6
molecule_4334,-1.9409074783325195,-6.7,7.8
molecule_4335,-3.302703619003296,-8.2,5.9
molecule_4336,-1.2945648431777954,-7.1,-5.0
molecule_4337,-2.1241369247436523,-8.5,2.3
molecule_4338,-3.2378151416778564,-7.4,3.8
molecule_4339,-1.7805578708648682,-7.0,7.3
molecule_4340,-2.506294012069702,-7.7,4.7
molecule_4341,-2.2286574840545654,-7.8,-0.5
molecule_4342,-2.2773959636688232,-7.4,8.7
molecule_4343,-3.1775851249694824,-7.9,3.7
molecule_4344,-1.2725926637649536,-7.6,1.8
molecule_4345,-2.010730028152466,-7.6,-2.5
molecule_4346,-1.1634939908981323,-7.5,2.0
molecule_4347,-3.2804386615753174,-9.3,2.5
molecule_4348,-3.741818428039551,-7.6,3.7
molecule_4349,-2.8092763423919678,-8.1,5.0
molecule_4350,-3.206407308578491,-7.9,3.6
molecule_4351,-1.9553951025009155,-8.3,7.0
molecule_4352,-3.3644371032714844,-8.4,14.2
molecule_4353,-2.576608419418335,-8.5,1.3
molecule_4354,-2.9623944759368896,-7.8,0.2
molecule_4355,-2.5203113555908203,-7.9,4.7
molecule_4356,-2.269975185394287,-7.6,7.1
molecule_4357,-3.802581548690796,-9.3,3.2
molecule_4358,-2.4843926429748535,-7.5,3.3
molecule_4359,-2.8638477325439453,-7.5,1.7
molecule_4360,-2.17760968208313,-7.1,-2.1
molecule_4361,-1.6874358654022217,-7.3,-2.1
molecule_4362,-2.4558985233306885,-7.3,-4.8
molecule_4364,-3.064305305480957,-8.0,0.5
molecule_4365,-2.139025926589966,-8.0,6.7
molecule_4366,-2.827897071838379,-8.5,-5.3
